Bug_ID	Revision_NO	is_Matched
321463	882	TRUE
322121	888	TRUE
322121	889	TRUE
322206	894	TRUE
322810	897	TRUE
337462	1055	TRUE
337462	1056	TRUE
241158	83	TRUE
245347	119	FALSE
245347	120	TRUE
250741	165	TRUE
252562	398	TRUE
253178	188	TRUE
254864	421	TRUE
255510	279	TRUE
256154	187	FALSE
256154	190	FALSE
256154	191	FALSE
256154	234	FALSE
256154	246	TRUE
256154	247	FALSE
256155	190	FALSE
256155	191	TRUE
256248	190	TRUE
256248	191	FALSE
257791	247	TRUE
257875	338	FALSE
257885	233	TRUE
258224	214	TRUE
258224	215	TRUE
263148	269	TRUE
266348	271	TRUE
267592	273	TRUE
269165	568	TRUE
269165	569	TRUE
270777	292	TRUE
270777	470	TRUE
270787	288	TRUE
270787	292	FALSE
272887	513	TRUE
273915	427	TRUE
274539	429	TRUE
278362	378	TRUE
278366	327	TRUE
279527	341	TRUE
281622	438	FALSE
281622	511	FALSE
281622	513	FALSE
281622	548	TRUE
281622	549	TRUE
281622	550	TRUE
282300	380	TRUE
282300	405	TRUE
294311	773	FALSE
300676	524	TRUE
300676	525	TRUE
300676	526	FALSE
300676	536	TRUE
300676	539	FALSE
300676	540	FALSE
300676	544	TRUE
300676	545	TRUE
300676	548	FALSE
301543	538	TRUE
301543	539	TRUE
301543	540	TRUE
301543	543	FALSE
301543	547	FALSE
306803	597	TRUE
306803	598	TRUE
310236	778	TRUE
310236	784	FALSE
310236	785	FALSE
310236	786	FALSE
310236	787	FALSE
310439	702	TRUE
310439	703	TRUE
310439	704	TRUE
310439	713	FALSE
310439	715	FALSE
310439	740	TRUE
310439	745	TRUE
310439	746	TRUE
310439	757	TRUE
310439	758	FALSE
310439	759	TRUE
310439	760	FALSE
310439	784	FALSE
310439	785	FALSE
310439	786	FALSE
310439	787	FALSE
312035	749	TRUE
312035	750	TRUE
312035	753	TRUE
312035	759	FALSE
312035	760	TRUE
312035	765	TRUE
312035	837	TRUE
312567	792	FALSE
312567	797	TRUE
312567	799	TRUE
312594	784	FALSE
312594	785	FALSE
312594	786	FALSE
312594	792	TRUE
312594	797	FALSE
312594	799	FALSE
312594	800	FALSE
312594	834	TRUE
312623	807	TRUE
312623	874	TRUE
312623	875	TRUE
312623	876	TRUE
313475	819	TRUE
313475	820	TRUE
313636	812	TRUE
313923	841	TRUE
313923	843	TRUE
313923	844	TRUE
314552	835	TRUE
314552	836	TRUE
315940	833	TRUE
315940	835	FALSE
315940	836	FALSE
317177	825	TRUE
317278	828	FALSE
317278	832	FALSE
317278	845	TRUE
317278	846	TRUE
317550	828	TRUE
319754	856	TRUE
321013	869	TRUE
321013	873	TRUE
321325	874	FALSE
321325	877	TRUE
321325	878	TRUE
327406	938	TRUE
331686	974	TRUE
332141	976	TRUE
333169	993	TRUE
334505	1028	TRUE
335047	1002	TRUE
335047	1008	TRUE
335047	1009	TRUE
335047	1011	FALSE
335047	1022	FALSE
335047	1023	FALSE
335047	1024	FALSE
